name,start_date,end_date,executive,council,council_website,id,email,image,party,source,ward
Andrew Davenport,,,,Whitehorse City Council,http://www.whitehorse.vic.gov.au,whitehorse_city_council/andrew_davenport,,,,,Riversdale
Sharon Ellis,,,,Whitehorse City Council,http://www.whitehorse.vic.gov.au,whitehorse_city_council/sharon_ellis,,,,,Riversdale
Philip Daw,,,mayor,Whitehorse City Council,http://www.whitehorse.vic.gov.au,whitehorse_city_council/philip_daw,,,,,Springfield
Ben Stennett,,,,Whitehorse City Council,http://www.whitehorse.vic.gov.au,whitehorse_city_council/ben_stennett,,,,,Springfield
Christine Stow,,,,Whittlesea City Council,http://www.whittlesea.vic.gov.au,whittlesea_city_council/christine_stow,,,,,North
Rex Griffin,,,,Whittlesea City Council,http://www.whittlesea.vic.gov.au,whittlesea_city_council/rex_griffin,,,,,North
Ricky Kirkham,,,,Whittlesea City Council,http://www.whittlesea.vic.gov.au,whittlesea_city_council/ricky_kirkham,,,,,North
Sam Alessi,,,,Whittlesea City Council,http://www.whittlesea.vic.gov.au,whittlesea_city_council/sam_alessi,,,,,South East
Ken Harris,,,,Whittlesea City Council,http://www.whittlesea.vic.gov.au,whittlesea_city_council/ken_harris,,,,,South East
Norm Kelly,,,,Whittlesea City Council,http://www.whittlesea.vic.gov.au,whittlesea_city_council/norm_kelly,,,,,South East
Mary Lalios,,,,Whittlesea City Council,http://www.whittlesea.vic.gov.au,whittlesea_city_council/mary_lalios,,,,,South East
Stevan Kozmevski,,,mayor,Whittlesea City Council,http://www.whittlesea.vic.gov.au,whittlesea_city_council/stevan_kozmevski,,,,,South West
Kris Pavlidis,,,,Whittlesea City Council,http://www.whittlesea.vic.gov.au,whittlesea_city_council/kris_pavlidis,,,,,South West
Darryl Sinclair,,,,Whittlesea City Council,http://www.whittlesea.vic.gov.au,whittlesea_city_council/darryl_sinclair,,,,,South West
Adrian Spinelli,,,,Whittlesea City Council,http://www.whittlesea.vic.gov.au,whittlesea_city_council/adrian_spinelli,,,,,South West
Mark Byatt,,,,Wodonga City Council,http://www.wodonga.vic.gov.au,wodonga_city_council/mark_byatt,,,,,
Michael Fraser,,,,Wodonga City Council,http://www.wodonga.vic.gov.au,wodonga_city_council/michael_fraser,,,,,
Eric Kerr,,,,Wodonga City Council,http://www.wodonga.vic.gov.au,wodonga_city_council/eric_kerr,,,,,
Lisa Mahood,,,,Wodonga City Council,http://www.wodonga.vic.gov.au,wodonga_city_council/lisa_mahood,,,,,
Anna Speedie,,,mayor,Wodonga City Council,http://www.wodonga.vic.gov.au,wodonga_city_council/anna_speedie,,,,,
Rodney Wangman,,,,Wodonga City Council,http://www.wodonga.vic.gov.au,wodonga_city_council/rodney_wangman,,,,,
John Watson,,,,Wodonga City Council,http://www.wodonga.vic.gov.au,wodonga_city_council/john_watson,,,,,
Michele Wharrie,,,,Wyndham City Council,http://www.wyndham.vic.gov.au,wyndham_city_council/michele_wharrie,,,,,Chaffey
Marie Brittan,,,,Wyndham City Council,http://www.wyndham.vic.gov.au,wyndham_city_council/marie_brittan,,,,,Chaffey
John Gibbons,,,,Wyndham City Council,http://www.wyndham.vic.gov.au,wyndham_city_council/john_gibbons,,,,,Chaffey
Gautam Gupta,,,,Wyndham City Council,http://www.wyndham.vic.gov.au,wyndham_city_council/gautam_gupta,,,,,Chaffey
Bob Fairclough,,,,Wyndham City Council,http://www.wyndham.vic.gov.au,wyndham_city_council/bob_fairclough,,,,,Harrison
Glenn Goodfellow,,,,Wyndham City Council,http://www.wyndham.vic.gov.au,wyndham_city_council/glenn_goodfellow,,,,,Harrison
Adele Hegedich,,,mayor,Wyndham City Council,http://www.wyndham.vic.gov.au,wyndham_city_council/adele_hegedich,,,,,Harrison
Intaj Khan,,,,Wyndham City Council,http://www.wyndham.vic.gov.au,wyndham_city_council/intaj_khan,,,,,Harrison
Peter Gibbons,,,,Wyndham City Council,http://www.wyndham.vic.gov.au,wyndham_city_council/peter_gibbons,,,,,Iramoo
Heather Marcus,,,,Wyndham City Council,http://www.wyndham.vic.gov.au,wyndham_city_council/heather_marcus,,,,,Iramoo
Peter Maynard,,,,Wyndham City Council,http://www.wyndham.vic.gov.au,wyndham_city_council/peter_maynard,,,,,Iramoo
Geoff Barbour,,2016-10-22,,Yarra City Council,http://www.yarracity.vic.gov.au,yarra_city_council/geoff_barbour,Geoff.Barbour@yarracity.vic.gov.au,http://www.yarracity.vic.gov.au/IgnitionSuite/uploads/images/GeoffBARBOUR[1].jpg,Australian Labor Party,http://www.yarracity.vic.gov.au/Your-Council/Councillors/Cr-Geoff-Barbour-Mayor/,Langridge
Stephen Jolly,,,,Yarra City Council,http://www.yarracity.vic.gov.au,yarra_city_council/stephen_jolly,Stephen.Jolly@yarracity.vic.gov.au,http://www.yarracity.vic.gov.au/IgnitionSuite/uploads/images/StephenJollyMay10[1].jpg,Socialist Party,http://www.yarracity.vic.gov.au/Your-Council/Councillors/Stephen-Jolly/,Langridge
Amanda Stone,,,,Yarra City Council,http://www.yarracity.vic.gov.au,yarra_city_council/amanda_stone,Amanda.Stone@yarracity.vic.gov.au,http://www.yarracity.vic.gov.au/IgnitionSuite/uploads/images/Cr-Amanda-Stone2012_1.jpg,Victorian Greens,http://www.yarracity.vic.gov.au/Your-Council/Councillors/Amanda-Stone-/,Langridge
Danae Bosler,2016-10-23,,,Yarra City Council,http://www.yarracity.vic.gov.au,yarra_city_council/danae_bolser,Danae.Bosler@yarracity.vic.gov.au,http://yarracity.vic.gov.au/IgnitionSuite/uploads/images/Danae%20Bosler.jpg,Australian Labor Party,http://yarracity.vic.gov.au/Your-Council/Councillors/cr-danae-bosler/,Langridge
Misha Coleman,,,,Yarra City Council,http://www.yarracity.vic.gov.au,yarra_city_council/misha_coleman,Misha.Coleman@yarracity.vic.gov.au,http://www.yarracity.vic.gov.au/IgnitionSuite/uploads/images/Cr-Misha-Coleman.jpg,Victorian Greens,http://www.yarracity.vic.gov.au/Your-Council/Councillors/cr-misha-coleman/,Nicholls
Simon Huggins,,2016-10-22,,Yarra City Council,http://www.yarracity.vic.gov.au,yarra_city_council/simon_huggins,Simon.Huggins@yarracity.vic.gov.au,http://www.yarracity.vic.gov.au/IgnitionSuite/uploads/images/Cr-Simon-Huggins2012_3.jpg,Australian Labor Party,http://www.yarracity.vic.gov.au/Your-Council/Councillors/cr-simon-huggins/,Melba
Phillip Vlahogiannis,,2016-10-22,,Yarra City Council,http://www.yarracity.vic.gov.au,yarra_city_council/phillip_vlahogiannis,phillip.vlahogiannis@yarracity.vic.gov.au,http://www.yarracity.vic.gov.au/IgnitionSuite/uploads/images/Cr-Phillip-Vlahogiannis2012_0.jpg,Independent,http://www.yarracity.vic.gov.au/Your-Council/Councillors/cr-phillip-vlahogiannis/,Melba
Daniel Nguyen,2016-10-23,,,Yarra City Council,http://www.yarracity.vic.gov.au,yarra_city_council/daniel_nguyen,Daniel.Nguyen@yarracity.vic.gov.au,http://www.yarracity.vic.gov.au/IgnitionSuite/uploads/images/Daniel%20Nguyen.jpg,Independent,http://www.yarracity.vic.gov.au/Your-Council/Councillors/cr-daniel-nguyen/,Melba
Mi-Lin Chen Yi Mei,2016-10-23,,,Yarra City Council,http://www.yarracity.vic.gov.au,yarra_city_council/min-lin_chen_yi_mei,Milin.Chenyimei@yarracity.vic.gov.au ,http://www.yarracity.vic.gov.au/IgnitionSuite/uploads/images/Mi%20Lin%20Chen%20Yi%20Mei.jpg,Australian Labor Party,http://www.yarracity.vic.gov.au/Your-Council/Councillors/mi-lin-chen-yi-mei/,Melba
James Searle,2016-10-23,,,Yarra City Council,http://www.yarracity.vic.gov.au,yarra_city_council/james_searle,James.Searle@yarracity.vic.gov.au,http://yarracity.vic.gov.au/IgnitionSuite/uploads/images/James%20Searle.jpg,Victorian Greens,http://yarracity.vic.gov.au/your-council/councillors/cr-james-searle/,Melba
Roberto Colanzi,,2016-10-22,mayor,Yarra City Council,http://www.yarracity.vic.gov.au,yarra_city_council/roberto_colanzi,mayor@yarracity.vic.gov.au,http://www.yarracity.vic.gov.au/IgnitionSuite/uploads/images/Cr-Roberto-Colanzi2012_7.jpg,Australian Labor Party,http://www.yarracity.vic.gov.au/Your-Council/Councillors/cr-roberto-colanzi/,Nicholls
Jackie Fristacky,,,,Yarra City Council,http://www.yarracity.vic.gov.au,yarra_city_council/jackie_fristacky,Jackie.Fristacky@yarracity.vic.gov.au,http://www.yarracity.vic.gov.au/IgnitionSuite/uploads/images/JackieFRISTACKY[1].jpg,Independent,http://www.yarracity.vic.gov.au/Your-Council/Councillors/Jackie-Fristacky/,Nicholls
Sam Gaylard,,2016-10-22,,Yarra City Council,http://www.yarracity.vic.gov.au,yarra_city_council/sam_gaylard,Sam.Gaylard@yarracity.vic.gov.au,http://www.yarracity.vic.gov.au/IgnitionSuite/uploads/images/SamGAYLARD[1].jpg,Victorian Greens,http://www.yarracity.vic.gov.au/Your-Council/Councillors/Sam-Gaylard/,Nicholls
Mike McEvoy,2016-10-23,,,Yarra City Council,http://www.yarracity.vic.gov.au,yarra_city_council/mike_mcevoy,Mike.McEvoy@yarracity.vic.gov.au,http://yarracity.vic.gov.au/IgnitionSuite/uploads/images/Mike%20McEvoy.jpg,Victorian Greens,http://yarracity.vic.gov.au/Your-Council/Councillors/cr-mike-mcevoy/,Nicholls
Maria McCarthy,,2016-10-22,,Yarra Ranges Shire Council,https://www.yarraranges.vic.gov.au,yarra_ranges_shire_council/maria_mccarthy,CrMariaMcCarthy@yarraranges.vic.gov.au,http://www.yarraranges.vic.gov.au/files/assets/public/images/system-images/councillor-photos/maria-mccarthy-billanook-web.jpg,Independent,http://www.yarraranges.vic.gov.au/Lists/Councillors/Cr-Maria-McCarthy,Billanook
Jason Callanan,,2016-10-22,,Yarra Ranges Shire Council,https://www.yarraranges.vic.gov.au,yarra_ranges_shire_council/jason_callanan,CrJasonCallanan@yarraranges.vic.gov.au,http://www.yarraranges.vic.gov.au/files/assets/public/images/system-images/councillor-photos/jason-callanan-chandler_web.jpg,Independent,http://www.yarraranges.vic.gov.au/Lists/Councillors/Cr-Jason-Callanan-Mayor,Chandler
Andy Witlox,,2016-10-22,,Yarra Ranges Shire Council,https://www.yarraranges.vic.gov.au,yarra_ranges_shire_council/andy_witlox,CrAndrewWitlox@yarraranges.vic.gov.au,http://www.yarraranges.vic.gov.au/files/assets/public/images/system-images/councillor-photos/andy-witlox-chirnside-web.jpg,Independent,http://www.yarraranges.vic.gov.au/Lists/Councillors/Cr-Andrew-Witlox-Deputy-Mayor,Chirnside
Mike Clarke,,,,Yarra Ranges Shire Council,https://www.yarraranges.vic.gov.au,yarra_ranges_shire_council/mike_clarke,CrMikeClarke@yarraranges.vic.gov.au,https://www.yarraranges.vic.gov.au/files/assets/public/images/system-images/councillor-photos/2016/mike-clarke-2016-130px.jpg,Independent,http://www.yarraranges.vic.gov.au/Lists/Councillors/Cr-Mike-Clarke,Lyster
Terry Avery,,,,Yarra Ranges Shire Council,https://www.yarraranges.vic.gov.au,yarra_ranges_shire_council/terry_avery,CrTerryAvery@yarraranges.vic.gov.au,https://www.yarraranges.vic.gov.au/files/assets/public/images/system-images/councillor-photos/2016/terry-avery-2016-130px.jpg,Independent,http://www.yarraranges.vic.gov.au/Lists/Councillors/Cr.-Terry-Avery,Melba
Jim Child,,,,Yarra Ranges Shire Council,https://www.yarraranges.vic.gov.au,yarra_ranges_shire_council/jim_child,CrJimChild@yarraranges.vic.gov.au,https://www.yarraranges.vic.gov.au/files/assets/public/images/system-images/councillor-photos/2016/jim-child-2016-130px.jpg,Independent,http://www.yarraranges.vic.gov.au/Lists/Councillors/Cr-Jim-Child,O'Shannassy
Fiona McAllister,,,,Yarra Ranges Shire Council,https://www.yarraranges.vic.gov.au,yarra_ranges_shire_council/fiona_mcallister,CrFionaMcAllister@yarraranges.vic.gov.au,https://www.yarraranges.vic.gov.au/files/assets/public/images/system-images/councillor-photos/2016/fiona-mcallister-2016-130px.jpg,Independent,http://www.yarraranges.vic.gov.au/About-Council/Councillors-and-executive-team/Your-councillors,Ryrie
Noel Cliff,,,mayor,Yarra Ranges Shire Council,https://www.yarraranges.vic.gov.au,yarra_ranges_shire_council/noel_cliff,CrNoelCliff@yarraranges.vic.gov.au,https://www.yarraranges.vic.gov.au/files/assets/public/images/system-images/councillor-photos/2016/noel-cliff-2016-130px_1.jpg,Independent,http://www.yarraranges.vic.gov.au/Lists/Councillors/Cr-Noel-Cliff,Streeton
Len Cox,,,deputy mayor,Yarra Ranges Shire Council,https://www.yarraranges.vic.gov.au,yarra_ranges_shire_council/len_cox,CrLenCox@yarraranges.vic.gov.au,https://www.yarraranges.vic.gov.au/files/assets/public/images/system-images/councillor-photos/2016/len-cox-2016-130px.jpg,Independent,http://www.yarraranges.vic.gov.au/Lists/Councillors/Cr-Len-Cox,Walling
Tim Heenan,2016-10-23,,,Yarra Ranges Shire Council,https://www.yarraranges.vic.gov.au,yarra_ranges_shire_council/tim_heenan,CrTimHeenan@yarraranges.vic.gov.au,https://www.yarraranges.vic.gov.au/files/assets/public/images/system-images/councillor-photos/2016/tim-heenan-2016-130px.jpg,Independent,https://www.yarraranges.vic.gov.au/Lists/Councillors/Cr-Tim-Heenan,Billanook
Tony Stevenson,2016-10-23,,,Yarra Ranges Shire Council,https://www.yarraranges.vic.gov.au,yarra_ranges_shire_council/tony_stevenson,CrTonyStevenson@yarraranges.vic.gov.au,https://www.yarraranges.vic.gov.au/files/assets/public/images/system-images/councillor-photos/2016/tony-stevenson-2016-130px.jpg,Independent,https://www.yarraranges.vic.gov.au/Lists/Councillors/Cr-Tony-Stevenson,Chandler
Richard Higgins,2016-10-23,,,Yarra Ranges Shire Council,https://www.yarraranges.vic.gov.au,yarra_ranges_shire_council/richard_higgins,CrRichardHiggine@yarraranges.vic.gov.au,https://www.yarraranges.vic.gov.au/files/assets/public/images/system-images/councillor-photos/2016/richard-higgins-2016-130px.jpg,Independent,https://www.yarraranges.vic.gov.au/Lists/Councillors/Cr-Richard-Higgins,Chirnside
Terry Grange,,,,Yarriambiack Shire Council,http://www.yarriambiack.vic.gov.au,yarriambiack_shire_council/terry_grange,,,,,Dunmunkle
Ray Kingston,,,mayor,Yarriambiack Shire Council,http://www.yarriambiack.vic.gov.au,yarriambiack_shire_council/ray_kingston,,,,,Dunmunkle
Helen Ballentine,,,,Yarriambiack Shire Council,http://www.yarriambiack.vic.gov.au,yarriambiack_shire_council/helen_ballentine,,,,,Hopetoun
Andrew McLean,,,,Yarriambiack Shire Council,http://www.yarriambiack.vic.gov.au,yarriambiack_shire_council/andrew_mclean,,,,,Hopetoun
Graeme Massey,,,,Yarriambiack Shire Council,http://www.yarriambiack.vic.gov.au,yarriambiack_shire_council/graeme_massey,,,,,Warracknabeal
Lisa Woods,,,,Yarriambiack Shire Council,http://www.yarriambiack.vic.gov.au,yarriambiack_shire_council/lisa_woods,,,,,Warracknabeal
Kylie Zanker,,,,Yarriambiack Shire Council,http://www.yarriambiack.vic.gov.au,yarriambiack_shire_council/kylie_zanker,,,,,Warracknabeal
